Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date,Customer Rating
749,5378,2012-10-24,Critical,6,54.28,0.01,Express Air,-11.98 USD,6.24,5.22,Christine Abelman,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,0.6,2012-10-26,Average
808,5828,2009-03-05,Low,21,6005.21,0.08,Delivery Truck,-450.7 USD,296.18,54.12,Christina DeMoss,New Brunswick,Atlantic,Home Office,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,2009-03-12,
876,6279,2010-01-29,Critical,49,3283.74,0.01,Regular Air,723.3330000000001 USD,67.28,19.99,Katrina Willman,New Brunswick,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,Catalog Binders with Expanding Posts,Small Box,0.4,2010-01-31,
1000,7267,2012-08-28,High,19,262.32,0.07,Regular Air,5.1595 USD,14.48,6.46,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,"GBC White Gloss Covers, Plain Front",Small Box,0.38,2012-08-28,
1031,7527,2009-12-11,Medium,37,560.39,0.05,Regular Air,186.87 USD,15.68,3.73,Nora Price,New Brunswick,Atlantic,Small Business,Furniture,Office Furnishings,Artistic Insta-Plaque,Small Pack,0.46,2009-12-12,
1032,7527,2009-12-11,Medium,42,7062.615999999999,0.02,Regular Air,2288.637 USD,195.99,4.2,Nora Price,New Brunswick,Atlantic,Small Business,Technology,Telephones and Communication,T65,Small Box,0.56,2009-12-12,
1170,8546,2012-04-01,High,4,51.94,0.03,Express Air,-12.48 USD,10.01,1.99,Nora Price,New Brunswick,Atlantic,Small Business,Technology,Computer Peripherals,TDK 4.7GB DVD-R,Small Pack,0.41,2012-04-03,
1174,8578,2011-09-02,High,40,366.87,0.1,Regular Air,-1.79 USD,9.74,5.71,Lisa DeCherney,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,"Staples 10"" Round Wall Clock",Small Box,0.41,2011-09-03,
1326,9669,2009-04-22,Medium,18,292.11,0.04,Express Air,-91.95 USD,15.42,10.68,Christine Abelman,New Brunswick,Atlantic,Corporate,Office Supplies,Storage & Organization,"Decoflex Hanging Personal Folder File, Blue",Small Box,0.58,2009-04-23,Poor
1373,9952,2012-05-01,High,47,7890.89,0.01,Express Air,-771.09 USD,167.27,35.0,Maribeth Dona,New Brunswick,Atlantic,Home Office,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,0.85,2012-05-03,Average
1475,10657,2010-09-25,Medium,44,289.94,0.07,Regular Air,-102.19 USD,6.48,6.22,James Galang,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,Xerox 1894,Small Box,0.37,2010-09-27,
1476,10657,2010-09-25,Medium,8,1848.52,0.05,Delivery Truck,-493.6 USD,218.75,69.64,James Galang,New Brunswick,Atlantic,Consumer,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,2010-09-26,
1582,11427,2010-11-24,Medium,27,58.64,0.08,Regular Air,4.55 USD,2.21,1.0,Nora Price,New Brunswick,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,"Quartet Alpha® White Chalk, 12/Pack",Wrap Bag,0.38,2010-11-25,
1583,11427,2010-11-24,Medium,20,136.06,0.04,Regular Air,-33.2235 USD,6.37,5.19,Nora Price,New Brunswick,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Small Box,0.38,2010-11-26,
1701,12259,2010-02-14,High,45,5007.69,0.07,Delivery Truck,-899.34 USD,114.98,51.42,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Furniture,Bookcases,Sauder Camden County Collection Library,Jumbo Box,0.65,2010-02-16,
1702,12259,2010-02-14,High,45,1379.62,0.1,Regular Air,-66.07 USD,31.98,6.72,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Storage & Organization,Fellowes Bankers Box™ Stor/Drawer® Steel Plus™,Small Box,0.75,2010-02-15,
1801,12900,2010-05-03,High,50,627.12,0.08,Regular Air,100.04 USD,12.64,4.98,Laurel Elliston,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,Nu-Dell Executive Frame,Small Pack,0.48,2010-05-04,
1802,12900,2010-05-03,High,18,4096.21,0.08,Delivery Truck,308.22 USD,306.14,26.53,Laurel Elliston,New Brunswick,Atlantic,Corporate,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers,Jumbo Drum,0.56,2010-05-05,
1814,12999,2010-04-03,High,31,2712.07,0.09,Regular Air,-435.56 USD,95.43,19.99,Georgia Rosenberg,New Brunswick,Atlantic,Consumer,Office Supplies,Storage & Organization,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,Small Box,0.79,2010-04-04,
1902,13632,2009-03-10,Medium,6,608.93,0.01,Express Air,-193.9578 USD,99.99,19.99,Nora Price,New Brunswick,Atlantic,Home Office,Technology,Office Machines,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Small Box,0.52,2009-03-12,
1941,13920,2009-10-09,Critical,25,901.32,0.1,Express Air,338.01 USD,37.94,5.08,Allen Armold,New Brunswick,Atlantic,Home Office,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,2009-10-11,
1942,13920,2009-10-09,Critical,24,207.21,0.06,Regular Air,-78.64 USD,8.57,6.14,Allen Armold,New Brunswick,Atlantic,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Office Executive Series Stainless Steel Trimmers,Small Pack,0.59,2009-10-10,
2173,15651,2012-10-04,Critical,40,2182.91,0.1,Express Air,549.45 USD,60.22,3.5,Anemone Ratner,New Brunswick,Atlantic,Small Business,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Small Box,0.57,2012-10-07,Poor
2174,15651,2012-10-04,Critical,14,1144.35,0.05,Regular Air,-448.6 USD,80.98,35.0,Anemone Ratner,New Brunswick,Atlantic,Small Business,Office Supplies,Storage & Organization,"Carina 42""Hx23 3/4""W Media Storage Unit",Large Box,0.83,2012-10-06,Poor
2175,15651,2012-10-04,Critical,8,1496.83,0.07,Delivery Truck,-329.72 USD,179.29,56.2,Anemone Ratner,New Brunswick,Atlantic,Small Business,Furniture,Tables,Bevis Round Conference Room Tables and Bases,Jumbo Box,0.71,2012-10-06,
2251,16197,2012-10-26,Critical,23,218.71,0.0,Express Air,67.23 USD,9.11,2.15,Katherine Hughes,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,0.4,2012-10-26,
2252,16197,2012-10-26,Critical,19,103.68,0.08,Regular Air,-58.16 USD,5.28,5.85,Katherine Hughes,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,Xerox 1972,Small Box,0.4,2012-10-27,
2325,16770,2009-01-06,Critical,17,37.06,0.03,Regular Air,0.6099999999999994 USD,2.1,0.7,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Pens & Art Supplies,"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2",Wrap Bag,0.57,2009-01-07,
2330,16802,2011-04-20,Medium,26,2703.45,0.01,Regular Air,-445.04 USD,95.99,35.0,Nora Price,New Brunswick,Atlantic,Home Office,Office Supplies,Storage & Organization,Safco Industrial Wire Shelving,Large Box,,2011-04-22,
2351,16961,2009-01-06,Not Specified,34,1089.59,0.01,Regular Air,433.24 USD,30.98,5.09,Tracy Collins,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,Xerox 19,Small Box,0.4,2009-01-08,
2418,17543,2012-05-25,Critical,1,15.73,0.09,Regular Air,-9.17 USD,6.48,9.54,Tracy Collins,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,Xerox 1905,Small Box,0.37,2012-05-25,
2419,17543,2012-05-25,Critical,35,1041.74,0.1,Regular Air,-51.74 USD,30.98,17.08,Tracy Collins,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,Xerox 197,Small Box,0.4,2012-05-27,
2420,17543,2012-05-25,Critical,26,4300.626,0.06,Regular Air,685.206 USD,200.99,8.08,Tracy Collins,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,5125,Small Box,0.59,2012-05-27,
2482,18055,2010-02-04,Critical,3,19.98,0.02,Regular Air,-9.61 USD,4.98,4.75,Maribeth Schnelling,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Small Box,0.36,2010-02-06,
2840,20480,2009-01-29,Medium,38,16147.61,0.02,Regular Air,7604.95 USD,420.98,19.99,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,2009-02-01,
2844,20484,2009-01-29,Critical,14,1122.6375,0.09,Regular Air,17.676000000000002 USD,95.99,4.9,Katherine Hughes,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,T60,Small Box,0.56,2009-01-31,
2857,20579,2012-10-01,Medium,16,1434.086,0.1,Regular Air,-26.246 USD,110.99,8.99,Jim Epp,New Brunswick,Atlantic,Small Business,Technology,Telephones and Communication,LX 677,Small Box,0.57,2012-10-04,
2899,20933,2012-08-26,High,45,2079.474,0.05,Regular Air,-81.565 USD,55.99,5.0,Alan Hwang,New Brunswick,Atlantic,Corporate,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,2012-08-28,Poor
3017,21703,2009-03-02,Not Specified,3,12.01,0.0,Regular Air,-1.08 USD,3.69,0.5,Alan Hwang,New Brunswick,Atlantic,Small Business,Office Supplies,Labels,Avery 501,Small Box,0.38,2009-03-04,
3018,21703,2009-03-02,Not Specified,20,1846.76,0.03,Regular Air,3.140000000000043 USD,92.23,39.61,Alan Hwang,New Brunswick,Atlantic,Small Business,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Medium Box,0.67,2009-03-04,
3019,21703,2009-03-02,Not Specified,15,2211.734,0.02,Express Air,80.757 USD,175.99,4.99,Alan Hwang,New Brunswick,Atlantic,Small Business,Technology,Telephones and Communication,5165,Small Box,0.59,2009-03-02,
3022,21731,2011-11-26,Low,26,1580.57,0.08,Regular Air,-750.82 USD,60.98,49.0,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Large Box,0.59,2011-11-26,
3036,21799,2011-04-19,Not Specified,42,115.99,0.05,Express Air,-53.35 USD,2.6,2.4,Lynn Smith,New Brunswick,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,2011-04-20,
3066,21985,2009-08-26,Critical,1,255.83,0.07,Delivery Truck,-132.74 USD,226.67,28.16,Lynn Smith,New Brunswick,Atlantic,Corporate,Furniture,Chairs & Chairmats,Hon GuestStacker Chair,Jumbo Drum,0.59,2009-08-27,
3067,21985,2009-08-26,Critical,45,947.66,0.08,Delivery Truck,-2175.09 USD,20.98,53.03,Lynn Smith,New Brunswick,Atlantic,Corporate,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.78,2009-08-28,
3098,22210,2011-09-19,Critical,37,1033.44,0.1,Regular Air,385.63 USD,29.14,4.86,Tracy Collins,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Speed Message, No Reply Area, Duplicate",Wrap Bag,0.38,2011-09-21,
3262,23360,2009-05-11,Low,30,512.97,0.01,Express Air,261.29 USD,15.67,1.39,Jocasta Rupert,New Brunswick,Atlantic,Consumer,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,0.38,2009-05-11,
3331,23809,2012-06-04,Not Specified,7,86.61,0.1,Regular Air,15.691 USD,12.97,1.49,Nora Price,New Brunswick,Atlantic,Home Office,Office Supplies,Binders and Binder Accessories,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Small Box,0.35,2012-06-06,
3491,24870,2009-04-24,Low,38,1396.58,0.03,Regular Air,600.72 USD,35.41,1.99,Jim Epp,New Brunswick,Atlantic,Small Business,Technology,Computer Peripherals,Imation DVD-RAM discs,Small Pack,0.43,2009-04-26,
3606,25793,2012-04-07,Low,27,3436.771,0.04,Regular Air,520.002 USD,155.99,8.99,James Galang,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,LX 788,Small Box,0.58,2012-04-09,
3725,26629,2009-07-10,High,32,89.89,0.06,Regular Air,-8.16 USD,2.78,1.25,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Pens & Art Supplies,Newell 318,Wrap Bag,0.59,2009-07-12,
3911,27879,2010-02-26,Medium,44,669.01,0.08,Regular Air,299.35 USD,15.74,1.39,Anemone Ratner,New Brunswick,Atlantic,Small Business,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Small Box,0.4,2010-02-27,
3953,28198,2012-02-08,Medium,50,7703.966499999999,0.0,Regular Air,2446.497 USD,175.99,8.99,Georgia Rosenberg,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,2180,Small Box,0.57,2012-02-09,Poor
4007,28583,2009-11-12,Critical,25,5811.72,0.03,Regular Air,2431.595 USD,223.98,15.01,Jim Epp,New Brunswick,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL200 Manual Binding Machine,Small Box,0.38,2009-11-13,
4021,28738,2012-08-10,Medium,2,23.54,0.03,Regular Air,-14.467 USD,8.6,6.19,Nora Price,New Brunswick,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38,2012-08-12,
4022,28738,2012-08-10,Medium,10,1539.83,0.08,Regular Air,34.85 USD,165.2,19.99,Nora Price,New Brunswick,Atlantic,Small Business,Office Supplies,Storage & Organization,Economy Rollaway Files,Small Box,0.59,2012-08-11,
4083,29120,2010-05-12,Low,43,1677.27,0.08,Regular Air,528.7935 USD,40.98,7.47,James Galang,New Brunswick,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Small Box,0.37,2010-05-14,
4084,29120,2010-05-12,Low,21,1556.08,0.05,Delivery Truck,-41.77 USD,70.98,26.74,James Galang,New Brunswick,Atlantic,Consumer,Furniture,Bookcases,"Hon Metal Bookcases, Black",Jumbo Box,0.6,2010-05-17,
4157,29504,2010-09-23,Not Specified,20,1485.06,0.04,,25.32 USD,70.98,26.85,Richard Bierner,New Brunswick,Atlantic,Small Business,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Jumbo Box,,2010-09-25,
4158,29504,2010-09-23,Not Specified,34,1211.18,0.1,Regular Air,208.4 USD,38.76,13.26,Richard Bierner,New Brunswick,Atlantic,Small Business,Office Supplies,Paper,Xerox 1892,Small Box,0.36,2010-09-23,
4300,30625,2010-02-08,Critical,37,478.94,0.04,Regular Air,10.557 USD,12.53,7.17,Pauline Johnson,New Brunswick,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,GBC ProClick Spines for 32-Hole Punch,Small Box,0.38,2010-02-08,Average
4301,30625,2010-02-08,Critical,24,2429.09,0.06,,-20.67 USD,105.29,10.12,Pauline Johnson,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Large Box,0.79,2010-02-10,
4377,31174,2009-03-26,Not Specified,29,225.25,0.03,Regular Air,-7.59 USD,7.84,4.71,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Small Box,0.35,2009-03-29,
4397,31302,2012-08-01,High,41,4648.64,0.04,Regular Air,1777.67 USD,115.79,1.99,Jim Epp,New Brunswick,Atlantic,Small Business,Technology,Computer Peripherals,"Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle",Small Pack,0.49,2012-08-03,
4490,31973,2011-05-12,Not Specified,15,404.54,0.03,Regular Air,43.99 USD,26.64,5.3,Richard Bierner,New Brunswick,Atlantic,Small Business,Furniture,Chairs & Chairmats,SAFCO Optional Arm Kit for Workspace® Cribbage Stacking Chair,Medium Box,,2011-05-13,Average
4491,31973,2011-05-12,Not Specified,16,124.89,0.07,Regular Air,-111.17 USD,7.28,11.15,Richard Bierner,New Brunswick,Atlantic,Small Business,Office Supplies,Paper,"Array® Parchment Paper, Assorted Colors",Small Box,0.37,2011-05-14,
4511,32101,2009-12-26,Low,48,14567.15,0.04,Delivery Truck,3799.59 USD,291.73,48.8,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,Jumbo Drum,0.56,2009-12-30,
4625,32929,2011-05-02,Low,8,44.56,0.05,Regular Air,4.81 USD,5.68,1.39,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Office Supplies,Envelopes,Staples Standard Envelopes,Small Box,0.38,2011-05-06,
4626,32929,2011-05-02,Low,13,152.14,0.09,Regular Air,-26.87 USD,12.21,4.81,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Office Supplies,Storage & Organization,Portable Personal File Box,Small Box,0.58,2011-05-07,
4690,33414,2012-02-10,Not Specified,9,37.22,0.03,Regular Air,-2.76 USD,4.13,1.17,Phillina Ober,New Brunswick,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,Newell 31,Wrap Bag,0.57,2012-02-10,
4860,34596,2011-08-31,Critical,39,302.09,0.05,Regular Air,-67.09100000000001 USD,7.68,6.16,James Galang,New Brunswick,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips,Small Box,0.35,2011-09-01,
4984,35457,2009-12-07,Low,45,3286.27,0.02,Regular Air,1102.58 USD,70.97,3.5,Georgia Rosenberg,New Brunswick,Atlantic,Consumer,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,2009-12-14,
5046,35940,2010-05-27,Critical,47,136.63,0.03,Regular Air,-162.61 USD,2.88,5.33,James Galang,New Brunswick,Atlantic,Consumer,Office Supplies,Labels,Avery File Folder Labels,Small Box,0.36,2010-05-30,Average
5242,37313,2012-07-02,Not Specified,44,3304.38,0.0,Regular Air,-634.49 USD,70.71,37.58,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Wrap Bag,0.78,2012-07-03,Average
5243,37313,2012-07-02,Not Specified,17,908.412,0.07,Express Air,-71.192 USD,65.99,8.99,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Technology,Telephones and Communication,V 3600 Series,Small Box,0.58,2012-07-04,
5249,37348,2009-06-13,High,33,551.67,0.08,Regular Air,25.44 USD,17.15,4.96,Maribeth Dona,New Brunswick,Atlantic,Home Office,Office Supplies,Storage & Organization,Advantus Rolling Storage Box,Small Box,0.58,2009-06-16,
5271,37510,2009-03-08,Critical,15,2466.02,0.02,Regular Air,243.73 USD,161.55,19.99,Richard Bierner,New Brunswick,Atlantic,Small Business,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer® Files,Small Box,0.66,2009-03-08,
5304,37762,2012-06-06,Medium,20,135.02,0.02,Regular Air,-60.69 USD,6.48,6.74,Anemone Ratner,New Brunswick,Atlantic,Small Business,Office Supplies,Paper,Xerox 215,Small Box,0.37,2012-06-07,Excellent
5439,38628,2011-10-29,Low,23,667.9979999999999,0.06,Regular Air,251.262 USD,35.99,1.25,Nora Price,New Brunswick,Atlantic,Small Business,Technology,Telephones and Communication,Accessory23,Small Pack,0.36,2011-11-03,
5491,38950,2011-07-02,Not Specified,39,74.0,0.08,Regular Air,-20.6 USD,1.89,0.76,Nora Price,New Brunswick,Atlantic,Small Business,Office Supplies,Rubber Bands,Revere Boxed Rubber Bands by Revere,Wrap Bag,0.83,2011-07-03,
5492,38950,2011-07-02,Not Specified,30,288.45,0.03,,-5.98 USD,9.31,3.98,Nora Price,New Brunswick,Atlantic,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Forged Steel Scissors with Black Enamel Handles,Small Pack,0.56,2011-07-05,
5578,39521,2009-08-09,Low,28,112.35,0.1,Regular Air,31.27 USD,4.13,0.99,Jim Epp,New Brunswick,Atlantic,Small Business,Office Supplies,Labels,Avery 491,Small Box,0.39,2009-08-13,
5698,40289,2012-11-26,Not Specified,26,78.09,0.01,Regular Air,19.63 USD,2.88,0.99,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Labels,Avery 474,Small Box,0.36,2012-11-27,
5699,40289,2012-11-26,Not Specified,4,42.77,0.04,Regular Air,-1.19 USD,10.14,2.27,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Wrap Bag,0.36,2012-11-27,
5739,40775,2010-11-17,Low,23,279.63,0.07,Regular Air,61.69 USD,12.58,5.16,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,0.43,2010-11-22,
5794,41094,2009-01-06,Low,46,298.97,0.09,Regular Air,-225.86 USD,6.48,8.73,Maribeth Schnelling,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,Xerox 227,Small Box,0.37,2009-01-08,
5808,41186,2010-11-22,High,13,142.12,0.01,Express Air,54.91 USD,9.78,1.39,Aleksandra Gannaway,New Brunswick,Atlantic,Corporate,Office Supplies,Envelopes,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Small Box,0.39,2010-11-24,
5830,41351,2010-09-23,Not Specified,48,8273.2795,0.08,Regular Air,2461.311 USD,205.99,8.99,Katherine Hughes,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,TimeportP7382,Small Box,0.56,2010-09-24,Excellent
5861,41605,2010-12-25,Medium,4,114.57,0.02,Regular Air,-29.9805 USD,24.92,12.98,Nora Price,New Brunswick,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,2010-12-26,
5875,41667,2012-06-20,High,18,1062.2195,0.03,Regular Air,132.372 USD,65.99,5.31,Richard Bierner,New Brunswick,Atlantic,Small Business,Technology,Telephones and Communication,3390,Small Box,0.57,2012-06-23,Average
6068,42982,2012-07-27,Low,12,1318.34,0.02,Express Air,464.05 USD,105.34,24.49,Brendan Sweed,New Brunswick,Atlantic,Consumer,Furniture,Office Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Large Box,0.61,2012-08-05,Average
6172,43745,2010-11-01,Low,5,128.59,0.07,Regular Air,-15.17 USD,25.98,5.37,Laurel Elliston,New Brunswick,Atlantic,Corporate,Office Supplies,Appliances,3M Office Air Cleaner,Medium Box,0.5,2010-11-08,
6173,43745,2010-11-01,Low,1,4.97,0.04,Regular Air,-4.91 USD,3.55,1.43,Laurel Elliston,New Brunswick,Atlantic,Corporate,Office Supplies,Rubber Bands,"Acco Clips to Go™ Binder Clips, 24 Clips in Two Sizes",Wrap Bag,0.38,2010-11-05,
6234,44167,2012-01-30,Critical,23,3194.05,0.08,Regular Air,608.52 USD,142.86,19.99,Jim Epp,New Brunswick,Atlantic,Small Business,Office Supplies,Storage & Organization,Letter Size Cart,Small Box,0.56,2012-01-31,Excellent
6349,44997,2011-09-28,Low,46,88.1,0.03,Regular Air,-161.61 USD,1.76,4.86,Katherine Hughes,New Brunswick,Atlantic,Consumer,Furniture,Office Furnishings,Regeneration Desk Collection,Small Box,0.41,2011-10-02,
6392,45408,2010-12-26,Low,25,716.99,0.05,Regular Air,174.06 USD,29.89,1.99,Maribeth Dona,New Brunswick,Atlantic,Home Office,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,0.5,2011-01-17,Poor
6449,45924,2010-12-21,Low,1,27.44,0.02,Regular Air,-11.7645 USD,24.95,2.99,Laurel Elliston,New Brunswick,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Large Capacity Hanging Post Binders,Small Box,0.39,2010-12-26,
6548,46565,2011-06-22,Not Specified,16,4691.27,0.05,,1196.72 USD,300.65,24.49,Laurel Elliston,New Brunswick,Atlantic,Home Office,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Large Box,0.52,2011-06-22,
6549,46565,2011-06-22,Not Specified,50,804.14,0.1,,-25.27 USD,17.67,8.99,Laurel Elliston,New Brunswick,Atlantic,Home Office,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,2011-06-23,
6593,46916,2011-10-03,High,40,103.79,0.03,Regular Air,37.85 USD,2.61,0.5,Nora Price,New Brunswick,Atlantic,Home Office,Office Supplies,Labels,Avery 479,Small Box,0.39,2011-10-05,
6594,46916,2011-10-03,High,40,2108.21,0.03,Regular Air,273.61 USD,51.75,19.99,Nora Price,New Brunswick,Atlantic,Home Office,Furniture,Office Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Small Box,0.55,2011-10-05,
6634,47173,2009-09-01,Not Specified,41,277.0745,0.03,Regular Air,-128.436 USD,7.99,5.03,Aleksandra Gannaway,New Brunswick,Atlantic,Corporate,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,2009-09-03,
6649,47271,2011-07-28,Medium,44,221.42,0.03,Regular Air,-142.02 USD,4.98,4.62,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,2011-07-29,
6712,47815,2012-12-30,Not Specified,45,580.96,0.08,Regular Air,-33.47 USD,13.73,6.85,Jim Epp,New Brunswick,Atlantic,Small Business,Furniture,Office Furnishings,DAX Wood Document Frame.,Wrap Bag,0.54,2012-12-30,Poor
6727,47909,2010-03-09,Medium,38,185.19,0.07,,-175.62 USD,4.98,7.44,Dean Percer,New Brunswick,Atlantic,Home Office,Office Supplies,Paper,Xerox 1922,Small Box,0.36,2010-03-09,
6728,47909,2010-03-09,Medium,22,220.26,0.07,Regular Air,-35.95 USD,10.23,4.68,Dean Percer,New Brunswick,Atlantic,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Box Cutter Scissors,Small Pack,0.59,2010-03-10,
6729,47909,2010-03-09,Medium,48,843.03,0.08,Regular Air,419.895 USD,20.99,0.99,Dean Percer,New Brunswick,Atlantic,Home Office,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,2010-03-11,
6824,48609,2010-02-24,High,5,186.5,0.04,,4.160000000000011 USD,37.44,4.27,Pauline Johnson,New Brunswick,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,"Sanford Prismacolor® Professional Thick Lead Art Pencils, 36-Color Set",Wrap Bag,0.46,2010-02-25,
